"date","Winner","title_bout","weight_class","B_fighter","B_Height_cms","B_Reach_cms","B_age","B_current_lose_streak","B_current_win_streak","B_longest_win_streak","B_losses","B_wins","B_total_rounds_fought","B_total_title_bouts","B_win_by_KO.TKO","B_win_by_Submission","B_win_by_Decision_Majority","B_win_by_Decision_Split","B_win_by_Decision_Unanimous","B_win_by_TKO_Doctor_Stoppage","R_fighter","R_Height_cms","R_Reach_cms","R_age","R_current_lose_streak","R_current_win_streak","R_longest_win_streak","R_losses","R_wins","R_total_rounds_fought","R_total_title_bouts","R_win_by_KO.TKO","R_win_by_Submission","R_win_by_Decision_Majority","R_win_by_Decision_Split","R_win_by_Decision_Unanimous","R_win_by_TKO_Doctor_Stoppage"
"2013-07-27","Blue","False","Women's Bantamweight","Germaine de Randamie",175.26,180.34,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Julie Kedzie",165.1,162.56,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-07-27","Blue","False","Lightweight","Justin Salas",172.72,177.8,31,1,0,1,1,1,4,0,0,0,0,0,1,0,"Aaron Riley",172.72,175.26,32,1,0,1,5,3,17,0,0,0,0,0,3,0
"2013-07-27","Blue","False","Bantamweight","Yaotzin Meza",175.26,187.96,32,1,0,0,1,0,1,0,0,0,0,0,0,0,"John Albert",172.72,172.72,26,3,0,1,3,1,4,0,1,0,0,0,0,0
"2013-07-06","Blue","True","Middleweight","Chris Weidman",187.96,198.12,29,0,5,5,0,5,10,0,1,2,0,0,2,0,"Anderson Silva",187.96,195.58,38,0,16,16,0,16,35,11,11,3,0,0,2,0
"2013-07-06","Red","False","Featherweight","Charles Oliveira",177.8,187.96,23,1,0,2,4,4,12,0,0,4,0,0,0,0,"Frankie Edgar",167.64,172.72,31,3,0,5,5,9,52,7,2,1,0,0,6,0
"2013-07-06","Red","False","Middleweight","Roger Gracie",193.04,200.66,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tim Kennedy",180.34,187.96,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-07-06","Red","False","Middleweight","Tim Boetsch",182.88,187.96,32,1,0,4,4,7,27,0,3,0,0,1,3,0,"Mark Munoz",182.88,182.88,35,1,0,4,3,7,21,0,4,0,0,1,2,0
"2013-07-06","Red","False","Featherweight","Dennis Siver",167.64,177.8,34,0,2,4,5,10,33,0,3,2,0,0,5,0,"Cub Swanson",172.72,177.8,29,0,4,4,1,4,10,0,3,0,0,0,1,0
"2013-07-06","Blue","False","Middleweight","Andrew Craig",185.42,193.04,27,1,0,2,1,2,8,0,1,0,0,0,1,0,"Chris Leben",180.34,187.96,32,2,0,5,8,12,42,0,7,2,0,1,2,0
"2013-07-06","Red","False","Lightweight","Kazuki Tokudome",180.34,185.42,26,0,1,1,0,1,3,0,0,0,0,0,1,0,"Norman Parke",180.34,177.8,26,0,1,1,0,1,3,1,0,0,0,0,1,0
"2013-07-06","Red","False","Heavyweight","Dave Herman",193.04,193.04,28,3,0,1,3,1,7,0,1,0,0,0,0,0,"Gabriel Gonzaga",187.96,193.04,34,1,0,4,6,9,24,1,5,4,0,0,0,0
"2013-07-06","Red","False","Lightweight","Rafaello Oliveira",172.72,180.34,31,0,1,1,4,2,16,0,0,0,0,0,2,0,"Edson Barboza",180.34,190.5,27,0,1,4,1,5,14,0,3,0,0,1,1,0
"2013-07-06","Blue","False","Welterweight","Brian Melancon",172.72,182.88,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Seth Baczynski",190.5,187.96,31,1,0,4,2,4,14,0,1,2,0,1,0,0
"2013-07-06","Red","False","Welterweight","David Mitchell",182.88,193.04,33,0,1,1,2,1,9,0,0,0,0,0,1,0,"Mike Pierce",172.72,177.8,32,0,3,3,3,8,31,0,2,1,0,1,4,0
"2013-06-15","Red","False","Light Heavyweight","Dan Henderson",180.34,187.96,42,1,0,4,3,6,27,3,1,0,0,2,3,0,"Rashad Evans",182.88,190.5,33,2,0,5,4,12,47,4,5,0,1,3,3,0
"2013-06-15","Blue","False","Heavyweight","Stipe Miocic",193.04,203.2,30,1,0,3,1,3,8,0,2,0,0,0,1,0,"Roy Nelson",182.88,182.88,36,0,3,3,3,6,17,1,6,0,0,0,0,0
"2013-06-15","Red","False","Light Heavyweight","Igor Pokrajac",182.88,193.04,34,2,0,3,5,4,20,0,2,1,0,0,1,0,"Ryan Jimmo",185.42,185.42,31,1,0,1,1,1,4,0,1,0,0,0,0,0
"2013-06-15","Red","False","Women's Bantamweight","Rosi Sexton",160.02,160.02,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"Alexis Davis",167.64,172.72,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-06-15","Blue","False","Heavyweight","Shawn Jordan",182.88,190.5,28,0,1,1,1,2,7,0,2,0,0,0,0,0,"Pat Barry",180.34,187.96,33,0,1,1,5,5,17,0,4,0,0,0,1,0
"2013-06-15","Red","False","Welterweight","Tyron Woodley",175.26,187.96,31,0,1,1,0,1,1,0,1,0,0,0,0,0,"Jake Shields",182.88,182.88,34,1,0,1,3,2,15,1,0,0,0,1,1,0
"2013-06-15","Blue","False","Lightweight","James Krause",187.96,185.42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sam Stout",175.26,177.8,29,0,1,2,7,8,41,0,1,0,0,3,4,0
"2013-06-15","Red","False","Welterweight","Kenny Robertson",177.8,187.96,29,0,1,1,2,1,6,0,0,1,0,0,0,0,"Sean Pierson",182.88,193.04,37,0,2,2,2,3,13,0,0,0,0,0,3,0
"2013-06-15","Red","False","Bantamweight","Edwin Figueroa",170.18,175.26,28,1,0,2,2,2,10,0,1,0,0,1,0,0,"Roland Delorme",175.26,180.34,29,1,0,2,1,2,5,0,0,2,0,0,0,0
"2013-06-15","Red","False","Lightweight","John Maguire",175.26,175.26,30,2,0,2,2,2,11,0,0,1,0,0,1,0,"Mitch Clarke",177.8,185.42,27,2,0,0,2,0,5,0,0,0,0,0,0,0
"2013-06-15","Red","False","Bantamweight","Dustin Pague",175.26,187.96,25,2,0,1,3,1,8,0,0,1,0,0,0,0,"Yves Jabouin",170.18,172.72,34,1,0,3,2,3,11,0,0,0,0,2,1,0
"2013-06-08","Blue","False","Heavyweight","Fabricio Werdum",193.04,195.58,35,0,2,2,2,4,11,0,3,0,0,0,1,0,"Minotauro Nogueira",190.5,195.58,37,0,1,2,3,5,16,2,1,2,0,0,2,0
"2013-06-08","Blue","True","Welterweight","Leonardo Santos",182.88,190.5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"William Patolino",180.34,190.5,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-06-08","Red","False","Light Heavyweight","Rafael Feijao",185.42,185.42,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"Thiago Silva",187.96,187.96,30,4,0,4,5,5,19,0,5,0,0,0,0,0
"2013-06-08","Red","False","Welterweight","Jason High",172.72,180.34,31,1,0,0,1,0,3,0,0,0,0,0,0,0,"Erick Silva",182.88,187.96,28,1,0,1,2,2,6,0,1,1,0,0,0,0
"2013-06-08","Red","False","Middleweight","Eddie Mendez",177.8,193.04,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Daniel Sarafian",175.26,185.42,30,1,0,0,1,0,3,0,0,0,0,0,0,0
"2013-06-08","Red","False","Featherweight","Mike Wilkinson",170.18,172.72,25,0,1,1,0,1,3,0,0,0,0,0,1,0,"Rony Jason",170.18,177.8,29,0,2,2,0,2,5,1,1,0,0,0,1,0
"2013-06-08","Red","False","Bantamweight","Vaughan Lee",167.64,167.64,30,0,1,1,2,2,8,0,0,1,0,0,1,0,"Raphael Assuncao",165.1,167.64,30,0,3,3,1,3,9,0,1,0,0,0,2,0
"2013-06-08","Blue","False","Featherweight","Felipe Arantes",172.72,185.42,25,1,0,1,2,1,9,0,0,0,0,0,1,0,"Godofredo Pepey",170.18,185.42,25,0,1,1,1,1,6,1,0,0,0,1,0,0
"2013-06-08","Red","False","Welterweight","Leandro Silva",175.26,182.88,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ildemar Alcantara",187.96,198.12,30,0,1,1,0,1,2,0,0,1,0,0,0,0
"2013-06-08","Red","False","Featherweight","Mizuto Hirota",170.18,170.18,32,1,0,0,1,0,3,0,0,0,0,0,0,0,"Rodrigo Damm",170.18,180.34,33,1,0,1,1,1,4,0,0,1,0,0,0,0
"2013-06-08","Red","False","Middleweight","Karlos Vemola",182.88,190.5,27,1,0,1,3,2,11,0,1,1,0,0,0,0,"Caio Magalhaes",185.42,185.42,25,1,0,0,1,0,3,0,0,0,0,0,0,0
"2013-06-08","Red","False","Middleweight","Anthony Smith",193.04,193.04,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Antonio Braga Neto",190.5,195.58,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-05-25","Red","True","Heavyweight","Antonio Silva",193.04,203.2,33,0,2,2,1,2,5,0,2,0,0,0,0,0,"Cain Velasquez",185.42,195.58,30,0,2,7,1,9,18,3,7,0,0,0,2,0
"2013-05-25","Red","False","Heavyweight","Mark Hunt",177.8,182.88,39,0,4,4,1,4,10,0,3,0,0,0,1,0,"Junior Dos Santos",193.04,195.58,29,1,0,9,1,9,21,3,7,0,0,0,2,0
"2013-05-25","Red","False","Light Heavyweight","James Te Huna",187.96,190.5,31,0,4,4,1,5,12,0,3,0,0,0,2,0,"Glover Teixeira",187.96,193.04,33,0,3,3,0,3,6,0,0,1,0,0,1,1
"2013-05-25","Blue","False","Lightweight","TJ Grant",177.8,182.88,29,0,4,4,3,7,26,0,2,1,0,1,3,0,"Gray Maynard",175.26,177.8,34,0,1,8,3,9,38,2,1,0,0,3,5,0
"2013-05-25","Red","False","Lightweight","KJ Noons",177.8,182.88,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Donald Cerrone",185.42,185.42,30,1,0,4,2,6,15,0,2,2,0,0,2,0
"2013-05-25","Red","False","Welterweight","Rick Story",175.26,180.34,28,0,1,6,4,8,30,0,2,1,0,2,3,0,"Mike Pyle",182.88,187.96,37,0,3,3,3,7,19,0,3,2,0,0,2,0
"2013-05-25","Red","False","Featherweight","Max Holloway",180.34,175.26,21,0,3,3,1,3,9,0,1,0,0,1,1,0,"Dennis Bermudez",167.64,167.64,26,0,3,3,1,3,8,1,0,1,0,1,1,0
"2013-05-25","Blue","False","Welterweight","Robert Whittaker",182.88,185.42,22,0,1,1,0,1,3,1,0,0,0,0,1,0,"Colton Smith",182.88,180.34,25,0,1,1,0,1,3,1,0,0,0,0,1,0
"2013-05-25","Red","False","Lightweight","Abel Trujillo",172.72,177.8,29,0,1,1,0,1,2,0,1,0,0,0,0,0,"Khabib Nurmagomedov",177.8,177.8,24,0,3,3,0,3,7,0,1,1,0,0,1,0
"2013-05-25","Red","False","Welterweight","Nah-Shon Burrell",180.34,185.42,23,0,1,1,0,1,3,0,0,0,0,0,1,0,"Stephen Thompson",182.88,190.5,30,1,0,1,1,1,4,0,1,0,0,0,0,0
"2013-05-25","Blue","False","Bantamweight","George Roop",185.42,182.88,31,0,1,1,5,3,20,0,1,0,0,1,1,0,"Brian Bowles",170.18,177.8,32,1,0,2,1,2,6,0,0,1,0,0,1,0
"2013-05-25","Red","False","Featherweight","Estevan Payan",177.8,182.88,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Jeremy Stephens",172.72,180.34,27,3,0,2,8,7,38,0,3,0,0,1,2,1
"2013-05-18","Red","False","Middleweight","Luke Rockhold",190.5,195.58,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Vitor Belfort",182.88,187.96,36,0,1,3,6,11,27,5,8,2,0,0,0,1
"2013-05-18","Red","False","Middleweight","Chris Camozzi",187.96,193.04,26,0,4,4,2,6,22,0,0,1,0,2,2,1,"Jacare Souza",185.42,182.88,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-05-18","Red","False","Lightweight","Evan Dunham",177.8,177.8,31,0,1,4,3,7,25,0,1,1,0,3,1,1,"Rafael Dos Anjos",172.72,177.8,28,0,3,3,4,7,28,0,1,2,0,0,4,0
"2013-05-18","Red","False","Middleweight","Joao Zeferino",180.34,185.42,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rafael Natal",182.88,193.04,30,0,1,2,3,3,17,0,0,1,0,0,2,0
"2013-05-18","Blue","False","Featherweight","Nik Lentz",172.72,172.72,28,0,2,4,4,7,29,0,1,1,0,1,4,0,"Hacran Dias",172.72,175.26,28,0,1,1,0,1,3,0,0,0,0,0,1,0
"2013-05-18","Red","False","Lightweight","Mike Rio",177.8,180.34,31,0,1,1,0,1,3,0,0,1,0,0,0,0,"Francisco Trinaldo",175.26,177.8,34,0,1,1,1,2,6,0,1,1,0,0,0,0
"2013-05-18","Red","False","Lightweight","John Cholish",180.34,182.88,29,1,0,1,1,1,5,0,1,0,0,0,0,0,"Gleison Tibau",177.8,180.34,29,1,0,3,7,11,45,0,1,3,0,2,5,0
"2013-05-18","Red","False","Welterweight","Michel Prazeres",167.64,170.18,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Paulo Thiago",180.34,185.42,32,2,0,2,5,4,22,0,1,1,0,0,2,0
"2013-05-18","Red","False","Bantamweight","Iliarde Santos",165.1,167.64,32,0,0,0,0,0,0,0,0,0,0,0,0,0,"Iuri Alcantara",175.26,180.34,32,2,0,2,2,2,10,0,0,0,0,0,2,0
"2013-05-18","Red","False","Light Heavyweight","Roger Hollett",180.34,177.8,34,1,0,0,1,0,3,0,0,0,0,0,0,0,"Fabio Maldonado",185.42,190.5,33,3,0,1,3,1,11,0,1,0,0,0,0,0
"2013-05-18","Red","False","Flyweight","Azamat Gashimov",167.64,167.64,23,1,0,0,1,0,1,0,0,0,0,0,0,0,"John Lineker",160.02,170.18,22,0,1,1,1,1,5,0,0,0,0,0,1,0
"2013-05-18","Red","False","Flyweight","Chris Cariaso",160.02,160.02,31,1,0,3,2,4,18,0,0,0,0,1,3,0,"Jussier Formiga",165.1,170.18,28,1,0,0,1,0,2,0,0,0,0,0,0,0
"2013-05-18","Red","False","Lightweight","Jeremy Larsen",177.8,177.8,28,1,0,0,1,0,1,0,0,0,0,0,0,0,"Lucas Martins",182.88,182.88,24,1,0,0,1,0,1,0,0,0,0,0,0,0
"2013-04-27","Red","True","Light Heavyweight","Chael Sonnen",185.42,187.96,36,1,0,3,5,6,29,2,0,1,0,0,5,0,"Jon Jones",193.04,213.36,25,0,8,8,1,11,31,5,3,5,0,0,3,0
"2013-04-27","Red","False","Middleweight","Alan Belcher",187.96,185.42,29,1,0,4,5,9,28,0,4,3,0,1,0,1,"Michael Bisping",185.42,190.5,34,1,0,4,5,13,42,1,8,0,0,1,4,0
"2013-04-27","Red","False","Heavyweight","Cheick Kongo",193.04,208.28,37,0,1,3,6,11,36,0,6,0,1,0,3,1,"Roy Nelson",182.88,182.88,36,0,2,2,3,5,16,1,5,0,0,0,0,0
"2013-04-27","Red","False","Light Heavyweight","Vinny Magalhaes",190.5,200.66,28,0,1,1,2,1,6,1,0,1,0,0,0,0,"Phil Davis",187.96,200.66,28,0,1,5,2,6,20,0,0,3,0,0,3,0
"2013-04-27","Draw","False","Lightweight","Pat Healy",182.88,187.96,29,1,0,0,1,0,1,0,0,0,0,0,0,0,"Jim Miller",172.72,180.34,29,0,1,7,3,11,34,0,2,4,0,0,5,0
"2013-04-27","Red","False","Lightweight","Yancy Medeiros",177.8,190.5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rustam Khabilov",172.72,185.42,26,0,1,1,0,1,1,0,1,0,0,0,0,0
"2013-04-27","Blue","False","Light Heavyweight","Ovince Saint Preux",190.5,203.2,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gian Villante",190.5,193.04,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-27","Red","False","Women's Bantamweight","Sheila Gaff",165.1,157.48,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sara McMann",167.64,167.64,32,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-27","Red","False","Bantamweight","Johnny Bedford",177.8,180.34,30,0,2,2,0,2,5,0,2,0,0,0,0,0,"Bryan Caraway",172.72,172.72,28,1,0,2,1,2,8,0,0,2,0,0,0,0
"2013-04-27","Blue","False","Featherweight","Cody McKenzie",182.88,182.88,25,1,0,1,3,2,7,0,0,2,0,0,0,0,"Leonard Garcia",177.8,175.26,33,4,0,1,6,2,21,0,0,1,0,1,0,0
"2013-04-27","Red","False","Featherweight","Kurt Holobaugh",180.34,177.8,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Steven Siler",180.34,177.8,26,1,0,3,1,3,10,0,0,1,0,0,2,0
"2013-04-20","Red","True","Lightweight","Gilbert Melendez",175.26,185.42,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Benson Henderson",175.26,177.8,29,0,6,6,0,6,24,3,0,0,0,1,5,0
"2013-04-20","Blue","False","Heavyweight","Daniel Cormier",180.34,182.88,34,0,0,0,0,0,0,0,0,0,0,0,0,0,"Frank Mir",190.5,200.66,33,1,0,4,6,14,30,5,3,8,0,0,2,0
"2013-04-20","Blue","False","Lightweight","Josh Thomson",177.8,180.34,34,1,0,2,1,2,5,0,1,0,1,0,0,0,"Nate Diaz",182.88,193.04,28,1,0,5,6,11,41,2,1,8,0,1,1,0
"2013-04-20","Red","False","Welterweight","Jordan Mein",182.88,185.42,23,0,1,1,0,1,1,0,1,0,0,0,0,0,"Matt Brown",182.88,190.5,32,0,4,4,5,9,31,0,6,1,0,0,2,0
"2013-04-20","Red","False","Featherweight","Darren Elkins",177.8,180.34,28,0,5,5,1,6,15,0,2,0,0,0,4,0,"Chad Mendes",167.64,167.64,27,0,2,2,1,4,9,1,2,0,0,0,2,0
"2013-04-20","Red","False","Middleweight","Lorenz Larkin",180.34,182.88,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Francis Carmont",190.5,198.12,31,0,4,4,0,4,10,0,0,2,0,1,1,0
"2013-04-20","Blue","False","Lightweight","Myles Jury",177.8,185.42,24,0,2,2,0,2,4,0,0,1,0,0,1,0,"Ramsey Nijem",180.34,190.5,25,0,3,3,1,3,8,1,1,0,0,0,2,0
"2013-04-20","Red","False","Flyweight","Darren Uyenoyama",167.64,162.56,33,0,2,2,0,2,5,0,0,1,0,0,1,0,"Joseph Benavidez",162.56,165.1,28,0,1,3,1,4,16,1,1,0,0,0,3,0
"2013-04-20","Blue","False","Lightweight","Jorge Masvidal",180.34,187.96,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tim Means",187.96,190.5,29,0,2,2,0,2,4,0,1,0,0,0,1,0
"2013-04-20","Red","False","Bantamweight","Hugo Viana",167.64,170.18,30,0,2,2,0,2,4,0,1,0,0,1,0,0,"TJ Dillashaw",167.64,170.18,27,0,3,3,1,3,7,1,1,1,0,0,1,0
"2013-04-20","Red","False","Lightweight","Roger Bowling",175.26,172.72,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Anthony Njokuani",185.42,190.5,33,1,0,1,3,2,15,0,0,0,0,0,2,0
"2013-04-20","Blue","False","Middleweight","Yoel Romero",182.88,185.42,35,0,0,0,0,0,0,0,0,0,0,0,0,0,"Clifford Starks",182.88,195.58,31,1,0,1,1,1,5,0,0,0,0,0,1,0
"2013-04-13","Red","False","Bantamweight","Scott Jorgensen",165.1,167.64,30,0,1,2,2,3,10,0,1,1,0,0,1,0,"Urijah Faber",167.64,170.18,33,0,1,1,2,3,16,2,0,2,0,0,1,0
"2013-04-13","Blue","True","Middleweight","Kelvin Gastelum",175.26,180.34,21,0,0,0,0,0,0,0,0,0,0,0,0,0,"Uriah Hall",182.88,200.66,28,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-13","Blue","False","Women's Bantamweight","Cat Zingano",167.64,172.72,30,0,0,0,0,0,0,0,0,0,0,0,0,0,"Miesha Tate",167.64,165.1,26,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-13","Red","False","Heavyweight","Gabriel Gonzaga",187.96,193.04,33,0,2,4,5,9,23,1,5,4,0,0,0,0,"Travis Browne",198.12,200.66,30,1,0,3,2,4,10,0,2,1,0,0,1,0
"2013-04-13","Red","False","Middleweight","Gilbert Smith",175.26,190.5,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bubba McDaniel",190.5,190.5,29,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-13","Red","False","Middleweight","Kevin Casey",180.34,195.58,31,0,0,0,0,0,0,0,0,0,0,0,0,0,"Josh Samman",190.5,200.66,25,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-13","Red","False","Middleweight","Collin Hart",185.42,193.04,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Luke Barnatt",198.12,195.58,24,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-13","Red","False","Middleweight","Jimmy Quinlan",182.88,182.88,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dylan Andrews",185.42,185.42,33,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-13","Blue","False","Middleweight","Clint Hester",187.96,195.58,26,0,0,0,0,0,0,0,0,0,0,0,0,0,"Bristol Marunde",185.42,180.34,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-13","Red","False","Featherweight","Bart Palaszewski",175.26,177.8,29,2,0,1,2,1,7,0,1,0,0,0,0,0,"Cole Miller",185.42,187.96,28,2,0,2,5,7,25,0,1,5,0,0,1,0
"2013-04-13","Blue","False","Featherweight","Maximo Blanco",172.72,180.34,29,1,0,0,1,0,3,0,0,0,0,0,0,0,"Sam Sicilia",172.72,170.18,27,1,0,1,1,1,4,0,1,0,0,0,0,0
"2013-04-13","Blue","False","Featherweight","Daniel Pineda",170.18,175.26,27,2,0,2,2,2,6,0,0,2,0,0,0,0,"Justin Lawrence",172.72,170.18,22,1,0,1,1,1,5,0,1,0,0,0,0,0
"2013-04-06","Red","False","Light Heavyweight","Ilir Latifi",177.8,185.42,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Gegard Mousasi",187.96,193.04,27,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-06","Blue","False","Lightweight","Ross Pearson",172.72,175.26,28,0,1,3,3,6,24,1,1,0,0,0,4,1,"Ryan Couture",177.8,190.5,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-06","Red","False","Heavyweight","Philip De Fries",195.58,208.28,26,1,0,1,2,2,7,0,0,1,0,0,1,0,"Matt Mitrione",190.5,200.66,34,2,0,5,2,5,14,0,4,0,0,0,1,0
"2013-04-06","Red","False","Bantamweight","Mike Easton",167.64,177.8,29,1,0,3,1,3,11,0,1,0,1,0,1,0,"Brad Pickett",167.64,172.72,34,1,0,2,2,2,7,0,1,1,0,0,0,0
"2013-04-06","Red","False","Featherweight","Pablo Garza",185.42,185.42,29,0,1,2,2,3,10,0,1,1,0,0,1,0,"Diego Brandao",170.18,172.72,25,0,1,1,1,2,7,1,0,1,0,0,1,0
"2013-04-06","Red","False","Featherweight","Robert Peralta",172.72,180.34,27,0,1,1,1,2,7,0,1,0,0,0,1,0,"Akira Corassani",172.72,172.72,30,0,1,1,0,1,3,0,0,0,0,1,0,0
"2013-04-06","Red","False","Lightweight","Michael Johnson",177.8,185.42,26,1,0,3,3,4,16,1,2,0,0,0,2,0,"Reza Madadi",180.34,182.88,34,1,0,1,1,1,5,0,0,1,0,0,0,0
"2013-04-06","Red","False","Middleweight","Adam Cella",187.96,198.12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,"Tor Troeng",187.96,195.58,30,0,0,0,0,0,0,0,0,0,0,0,0,0
"2013-04-06","Blue","False","Featherweight","Conor McGregor",175.26,187.96,24,0,0,0,0,0,0,0,0,0,0,0,0,0,"Marcus Brimage",162.56,180.34,28,0,3,3,0,3,9,0,0,0,0,1,2,0
"2013-04-06","Blue","False","Welterweight","Ryan LaFlare",185.42,187.96,29,0,0,0,0,0,0,0,0,0,0,0,0,0,"Benny Alloway",180.34,190.5,32,0,1,1,0,1,1,0,1,0,0,0,0,0
"2013-04-06","Blue","False","Middleweight","Tom Lawlor",182.88,187.96,29,1,0,2,4,4,17,0,1,1,0,0,2,0,"Michael Kuiper",182.88,185.42,23,0,1,1,1,1,5,0,1,0,0,0,0,0
"2013-04-06","Red","False","Welterweight","Besam Yousef",180.34,180.34,28,1,0,0,1,0,2,0,0,0,0,0,0,0,"Papy Abedi",180.34,187.96,34,2,0,0,2,0,2,0,0,0,0,0,0,0
"2013-03-16","Red","True","Welterweight","Nick Diaz",185.42,193.04,29,1,0,3,5,7,32,1,4,2,0,0,1,0,"Georges St-Pierre",180.34,193.04,31,0,10,10,2,17,58,12,5,2,0,1,9,0
"2013-03-16","Blue","False","Welterweight","Johny Hendricks",175.26,175.26,29,0,5,5,1,9,21,0,5,0,1,2,1,0,"Carlos Condit",187.96,190.5,28,1,0,5,2,5,21,2,3,0,0,1,1,0
"2013-03-16","Red","False","Welterweight","Nate Marquardt",182.88,187.96,33,0,1,4,4,10,32,1,4,2,0,0,4,0,"Jake Ellenberger",175.26,180.34,27,0,1,6,2,7,21,0,3,0,0,1,2,1
"2013-03-16","Blue","False","Middleweight","Chris Camozzi",187.96,193.04,26,0,3,3,2,5,19,0,0,1,0,1,2,1,"Nick Ring",182.88,187.96,34,0,1,2,1,3,12,0,0,1,0,0,2,0
"2013-03-16","Red","False","Lightweight","Colin Fletcher",187.96,198.12,30,1,0,0,1,0,3,1,0,0,0,0,0,0,"Mike Ricci",182.88,195.58,26,1,0,0,1,0,3,1,0,0,0,0,0,0
"2013-03-16","Red","False","Welterweight","Bobby Voelker",182.88,190.5,33,0,0,0,0,0,0,0,0,0,0,0,0,0,"Patrick Cote",180.34,180.34,33,0,1,4,8,5,30,2,2,0,0,1,1,0
"2013-03-16","Blue","False","Featherweight","Darren Elkins",177.8,180.34,28,0,4,4,1,5,14,0,1,0,0,0,4,0,"Antonio Carvalho",175.26,172.72,33,0,2,2,1,2,7,0,1,0,0,1,0,0
"2013-03-16","Blue","False","Welterweight","Jordan Mein",182.88,185.42,23,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dan Miller",185.42,187.96,31,0,1,3,5,6,28,0,0,4,0,1,1,0
"2013-03-16","Red","False","Lightweight","Daron Cruickshank",172.72,182.88,27,0,2,2,0,2,5,0,1,0,0,0,1,0,"John Makdessi",172.72,172.72,27,0,1,2,2,3,13,0,1,0,0,0,2,0
"2013-03-16","Red","False","Welterweight","Quinn Mulhern",190.5,193.04,28,0,0,0,0,0,0,0,0,0,0,0,0,0,"Rick Story",175.26,180.34,28,1,0,6,4,7,29,0,1,1,0,2,3,0
"2013-03-16","Red","False","Bantamweight","Issei Tamura",165.1,160.02,29,1,0,1,1,1,4,0,1,0,0,0,0,0,"TJ Dillashaw",167.64,170.18,27,0,2,2,1,2,5,1,0,1,0,0,1,0
"2013-03-16","Red","False","Bantamweight","Reuben Duran",170.18,175.26,29,1,0,1,2,1,7,0,0,1,0,0,0,0,"George Roop",185.42,182.88,31,2,0,1,5,2,17,0,1,0,0,1,0,0
"2013-03-02","Red","False","Light Heavyweight","Brian Stann",185.42,187.96,32,1,0,3,4,6,22,0,3,1,0,0,2,0,"Wanderlei Silva",180.34,187.96,36,1,0,1,7,4,26,1,3,0,0,0,1,0
"2013-03-02","Blue","False","Heavyweight","Mark Hunt",177.8,182.88,38,0,3,3,1,3,7,0,2,0,0,0,1,0,"Stefan Struve",210.82,213.36,25,0,4,4,3,9,19,0,4,4,1,0,0,0
